,return,iv,ive,rv,realiv
2022-03-02,,47.8494,47.854,95.83,45.97334886448824
2022-03-31,,47.854,55.3799,52.87,45.83163246157371
2022-04-29,,55.3799,52.9194,54.16,53.642022166420766
2022-05-30,,52.9194,51.7489,49.07,51.09790714356878
2022-06-28,,51.7489,48.8271,50.92,50.006220724938885
2022-07-27,,48.8271,48.824,42.82,46.97615516824794
2022-08-25,,48.824,53.1062,62.37,46.97293301446385
2022-09-23,,53.1062,55.2603,49.11,50.90154085086685
2022-10-24,,55.2603,51.1247,69.78,53.14507633490111
2022-11-22,,51.1247,46.6803,47.55,48.83065976046674
2022-12-21,,46.6803,41.6,35.6,44.637483452386206
2023-01-19,,41.6,42.3869,46.9,39.29395018157442
2023-02-17,,42.3869,44.058,34.31,40.12609889438608
2023-03-20,,44.058,41.5387,69.8,41.88749079226461
2023-04-18,,41.5387,42.9941,36.27,39.2872561351335
2023-05-17,,42.9941,40.7673,52.73,40.82300248325183
2023-06-15,,40.7673,38.1864,32.88,37.76222394334876
2023-07-14,,38.1864,41.1641,27.24,34.96017667028618
2023-08-14,,41.1641,35.4238,23.48,38.19025970935026
2023-09-12,,35.4238,38.3788,31.2,31.4911535207269
2023-10-11,,38.3788,40.9793,39.81,34.78188369059373
2023-11-09,,40.9793,35.7329,42.04,37.6317707810301
2023-12-08,,35.7329,36.9129,28.69,31.604957642778484
2024-01-08,,36.9129,38.2407,29.2,32.93319589110389
2024-02-06,,38.2407,39.0504,28.68,34.414885466638154
2024-03-06,,39.0504,37.5208,91.25,35.31241913763234
2024-04-04,,37.5208,38.2749,27.17,33.09283335003769
2024-05-03,,38.2749,39.3798,26.51,33.94544382539971
2024-06-03,,39.3798,36.8179,29.56,35.186557582880525
2024-07-02,,36.8179,38.453,29.94,32.30930248405353
2024-07-31,,38.453,33.7097,42.49,34.160891024621534
