,return,iv,ive,rv,realiv
2022-02-01,,72.3772,80.3817,125.52,72.3772
2022-03-02,,80.3817,84.0475,105.07,80.3817
2022-03-31,,84.0475,93.7226,71.85,84.0475
2022-04-29,,93.7226,98.4682,138.84,93.7226
2022-05-30,,98.4682,92.2671,95.53,97.6723036174302
2022-06-28,,92.2671,89.2332,92.36,91.41723155458968
2022-07-27,,89.2332,80.7399,79.08,88.35415363714073
2022-08-25,,80.7399,84.571,70.29,78.26993953884592
2022-09-23,,84.571,86.0785,77.13,82.2162150941321
2022-10-24,,86.0785,81.3006,103.31,83.76610379893884
2022-11-22,,81.3006,80.674,75.38,76.29937868578659
2022-12-21,,80.674,75.6244,75.04,75.63135529313928
2023-01-19,,75.6244,69.7326,81.12,70.22006481652565
2023-02-17,,69.7326,71.4597,57.17,60.95232485233408
2023-03-20,,71.4597,64.7649,59.17,62.9208957837892
2023-04-18,,64.7649,63.3174,87.68,55.20002422240828
2023-05-17,,63.3174,63.2142,67.67,56.84256055280716
2023-06-15,,63.2142,59.8616,47.19,56.727582612689815
2023-07-14,,59.8616,58.6662,69.99,52.9659768341862
2023-08-14,,58.6662,55.8193,37.08,51.881401715844895
2023-09-12,,55.8193,59.0628,44.52,48.63898718158997
2023-10-11,,59.0628,65.2546,199.15,52.32944835750587
2023-11-09,,65.2546,63.5456,66.18,60.21216191290412
2023-12-08,,63.5456,65.0408,48.22,58.35567582014436
2024-01-08,,65.0408,66.231,37.51,59.98039084322294
2024-02-06,,66.231,59.3204,110.93,61.26897242541106
2024-03-06,,59.3204,60.3934,29.95,51.04101027433919
2024-04-04,,60.3934,63.2295,33.26,52.28420064632526
2024-05-03,,63.2295,55.9237,65.79,55.53597522250959
2024-06-03,,55.9237,56.615,43.01,45.08242784331634
2024-07-02,,56.615,65.5653,50.49,45.9371669082653
2024-07-31,,65.5653,60.8029,81.17,56.60188727107802
