,return,iv,ive,rv,realiv
2022-03-02,,115.6973,99.8566,104.13,115.25231957395644
2022-03-31,,99.8566,112.4074,82.62,99.34068906267652
2022-04-29,,112.4074,121.8038,135.83,111.94934352039488
2022-05-30,,121.8038,139.1808,95.72,121.28051467950696
2022-06-28,,139.1808,132.8538,196.28,138.723078956337
2022-07-27,,132.8538,126.4341,104.61,132.37420338164875
2022-08-25,,126.4341,129.0436,105.53,125.47280064450705
2022-09-23,,129.0436,119.5096,113.73,128.10188429420623
2022-10-24,,119.5096,128.1741,117.36,118.49213708481336
2022-11-22,,128.1741,132.6132,99.32,126.9906872983314
2022-12-21,,132.6132,154.2463,180.15,131.46975151696523
2023-01-19,,154.2463,140.4169,131.43,153.26433314174105
2023-02-17,,140.4169,136.7943,117.71,139.33750591747574
2023-03-20,,136.7943,133.494,130.09,135.63823806941875
2023-04-18,,133.494,121.9035,121.39,132.3091045623328
2023-05-17,,121.9035,113.3678,74.36,120.63600047654506
2023-06-15,,113.3678,111.7851,112.0,112.00374714966898
2023-07-14,,111.7851,98.3965,57.07,110.40149401496788
2023-08-14,,98.3965,97.3064,126.7,97.22397781049564
2023-09-12,,97.3064,101.8554,78.77,96.12058119885536
2023-10-11,,101.8554,117.641,89.1,100.7231510537957
2023-11-09,,117.641,110.1715,96.03,116.9289137081684
2023-12-08,,110.1715,128.12,142.16,109.41081021646028
2024-01-08,,128.12,117.3231,102.73,127.46646766884336
2024-02-06,,117.3231,134.6151,161.84,116.60907243256112
2024-03-06,,134.6151,127.0059,97.96,133.0053354468238
2024-04-04,,127.0059,114.4548,86.82,125.29841477098633
2024-05-03,,114.4548,105.4901,104.97,112.557075976378
2024-06-03,,105.4901,98.9084,65.92,103.16732094062436
2024-07-02,,98.9084,105.8439,98.77,96.42720831080712
2024-07-31,,105.8439,95.4929,88.91,103.52905910547912
