,return,iv,ive,rv,realiv
2022-03-02,,69.819,69.6555,97.07,65.6998228434102
2022-03-31,,69.6555,83.4906,79.64,65.5260455155466
2022-04-29,,83.4906,87.8891,147.29,80.07780122490556
2022-05-30,,87.8891,86.7686,95.46,83.10756669513069
2022-06-28,,86.7686,80.7168,78.87,81.92169242108952
2022-07-27,,80.7168,72.1015,85.08,75.48228630225502
2022-08-25,,72.1015,79.7358,62.97,62.63035656449224
2022-09-23,,79.7358,85.2497,62.54,71.2862754166988
2022-10-24,,85.2497,75.2283,97.3,77.40443534601513
2022-11-22,,75.2283,75.9749,69.83,66.3404043069796
2022-12-21,,75.9749,74.4974,55.38,67.1858433952683
2023-01-19,,74.4974,68.5124,127.41,65.51041695397393
2023-02-17,,68.5124,70.171,73.74,59.62896173641799
2023-03-20,,70.171,70.9429,54.12,61.52750088377717
2023-04-18,,70.9429,65.2917,74.37,62.406403392706416
2023-05-17,,65.2917,64.0201,50.16,57.50301642555668
2023-06-15,,64.0201,58.4042,37.95,56.05500881418039
2023-07-14,,58.4042,63.7942,40.9,49.544337585518704
2023-08-14,,63.7942,54.8224,45.09,55.79687054654445
2023-09-12,,54.8224,58.9618,44.75,44.51226956820344
2023-10-11,,58.9618,63.7332,120.65,49.52111125159056
2023-11-09,,63.7332,62.8764,50.74,55.76177991373383
2023-12-08,,62.8764,65.5687,49.46,54.78044353478429
2024-01-08,,65.5687,66.2029,39.13,57.85075398469488
2024-02-06,,66.2029,59.6108,64.47,58.56858616457879
2024-03-06,,59.6108,59.684,42.76,50.539298296438616
2024-04-04,,59.684,55.0894,52.31,50.62561655581493
2024-05-03,,55.0894,56.6108,52.68,45.19181691945056
2024-06-03,,56.6108,56.7442,34.08,47.03446609414353
2024-07-02,,56.7442,60.0206,43.22,47.194942078162754
2024-07-31,,60.0206,54.6699,56.34,51.08748132841487
