,return,iv,ive,rv,realiv
2022-02-01,,73.5523,74.9002,119.03,72.14714896739822
2022-03-02,,74.9002,70.4501,99.95,72.41110345697106
2022-03-31,,70.4501,85.0078,74.8,67.79782101090099
2022-04-29,,85.0078,77.2992,116.68,82.8230282267931
2022-05-30,,77.2992,81.5174,117.02,73.91992760059115
2022-06-28,,81.5174,77.5918,94.97,78.32034141011285
2022-07-27,,77.5918,76.9125,83.87,74.22584996533645
2022-08-25,,76.9125,78.9973,61.53,72.57593736622168
2022-09-23,,78.9973,83.8748,77.24,74.78173196460304
2022-10-24,,83.8748,75.7762,142.63,79.91693251980917
2022-11-22,,75.7762,73.9397,57.84,70.75666116223482
2022-12-21,,73.9397,64.9347,48.78,68.78627659989533
2023-01-19,,64.9347,60.6278,78.55,58.99989725819282
2023-02-17,,60.6278,61.7299,63.1,54.61245473953486
2023-03-20,,61.7299,58.1459,52.54,55.83341861150672
2023-04-18,,58.1459,56.2576,60.14,51.843377268921664
2023-05-17,,56.2576,54.0399,41.99,51.11960907340621
2023-06-15,,54.0399,52.9162,47.66,48.66834357226343
2023-07-14,,52.9162,54.4355,56.17,47.41751887749796
2023-08-14,,54.4355,52.3819,36.01,48.77754235300964
2023-09-12,,52.3819,54.0873,40.25,46.47459978697664
2023-10-11,,54.0873,51.6652,77.54,48.38864535239284
2023-11-09,,51.6652,50.5893,31.93,45.94688212849197
2023-12-08,,50.5893,51.6684,36.25,44.73366026583935
2024-01-08,,51.6684,50.2768,39.16,45.950480354937895
2024-02-06,,50.2768,49.7745,41.67,44.37994709921964
2024-03-06,,49.7745,51.6767,41.38,43.811947632653954
2024-04-04,,51.6767,47.8679,42.05,45.96158426345214
2024-05-03,,47.8679,47.8645,54.13,41.55885500091532
2024-06-03,,47.8645,48.6938,45.44,41.554938801869326
2024-07-02,,48.6938,50.6663,38.07,42.50751388892445
2024-07-31,,50.6663,50.0024,56.28,44.75350862521401
