,return,iv,ive,rv,realiv
2022-03-02,,63.9836,70.2324,83.94,63.47718129188649
2022-03-31,,70.2324,76.4985,61.87,68.02500977841123
2022-04-29,,76.4985,82.208,174.49,74.47705987646764
2022-05-30,,82.208,77.4326,70.39,79.59854841724433
2022-06-28,,77.4326,69.08,63.3,74.65642094885334
2022-07-27,,69.08,67.3676,52.09,64.68631094062377
2022-08-25,,67.3676,65.6057,48.84,62.85432326313808
2022-09-23,,65.6057,64.2586,45.73,60.96212181016226
2022-10-24,,64.2586,58.613,51.95,59.5099999753576
2022-11-22,,58.613,55.9041,37.43,50.39152971488544
2022-12-21,,55.9041,55.0669,44.23,47.21324914487651
2023-01-19,,55.0669,49.1654,50.06,46.21889195573799
2023-02-17,,49.1654,50.4793,53.09,39.00075711016624
2023-03-20,,50.4793,45.5316,22.96,43.07043120763442
2023-04-18,,45.5316,47.4191,65.23,37.14874041581448
2023-05-17,,47.4191,47.4385,31.13,40.73555472369033
2023-06-15,,47.4385,44.615,46.6,40.7581360722834
2023-07-14,,44.615,42.5385,39.92,37.4341100981013
2023-08-14,,42.5385,40.7368,28.54,36.95078990334458
2023-09-12,,40.7368,43.3414,30.42,34.86149403670348
2023-10-11,,43.3414,43.4561,35.17,37.87233615967085
2023-11-09,,43.4561,43.6748,35.2,38.89274495998884
2023-12-08,,43.6748,42.8689,33.29,39.13695361615077
2024-01-08,,42.8689,43.2923,25.4,38.2355275957157
2024-02-06,,43.2923,41.5589,36.03,38.70963991827794
2024-03-06,,41.5589,42.2452,31.07,36.7274764093995
2024-04-04,,42.2452,41.5331,27.64,37.50229695942632
2024-05-03,,41.5331,13.34,49.95,36.69827992975961
2024-06-03,,13.34,15.8163,4.28,0.0
2024-07-02,,15.8163,11.1319,3.09,0.0
2024-07-31,,11.1319,13.61,7.48,0.0
