,return,iv,ive,rv,realiv
2022-03-31,,65.4857,74.1345,82.74,55.87124178906545
2022-04-29,,74.1345,83.3553,132.43,65.79622211656392
2022-05-30,,83.3553,80.3992,89.33,76.0350234605883
2022-06-28,,80.3992,74.7493,71.62,73.82006395269673
2022-07-27,,74.7493,71.5274,67.94,67.6226909537785
2022-08-25,,71.5274,74.5655,55.51,64.04326219127377
2022-09-23,,74.5655,74.6604,65.97,67.5829648267122
2022-10-24,,74.6604,80.3624,98.78,67.68765524583206
2022-11-22,,80.3624,77.2405,57.19,73.92941686689146
2022-12-21,,77.2405,74.1896,62.97,72.15326730124077
2023-01-19,,74.1896,70.5511,63.69,68.87739752744946
2023-02-17,,70.5511,68.2896,54.04,64.94194987220743
2023-03-20,,68.2896,62.6508,48.27,64.10127811746067
2023-04-18,,62.6508,59.5884,54.22,58.057102311190505
2023-05-17,,59.5884,64.2815,161.69,54.73830288465329
2023-06-15,,64.2815,59.4611,45.78,59.94339783813344
2023-07-14,,59.4611,64.2374,54.54,54.742324716262665
2023-08-14,,64.2374,52.1511,66.6,59.89610388740441
2023-09-12,,52.1511,52.0401,33.09,45.82139224954777
2023-10-11,,52.0401,58.6369,47.42,45.69501903366402
2023-11-09,,58.6369,53.0845,69.22,53.0862392535666
2023-12-08,,53.0845,52.1109,46.48,46.48675995204053
2024-01-08,,52.1109,51.9616,41.99,45.37180412325082
2024-02-06,,51.9616,62.3028,61.15,45.20024983502458
2024-03-06,,62.3028,52.6546,74.52,56.78638567851135
2024-04-04,,52.6546,52.1936,35.42,43.084118758529456
2024-05-03,,52.1936,50.5165,61.95,42.5194810527959
2024-06-03,,50.5165,50.3651,38.58,38.66743178451201
2024-07-02,,50.3651,56.0604,54.44,38.46942690721932
2024-07-31,,56.0604,45.5015,40.3,45.67298935607226
