PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2022-08-04,SHOP,70.215,71.1081,72.8713,71.9503,61.33,31569738.0,41093463.0,37302300.0,24985.236269936813,32522.5975015981,29522.157545687078,0.07603382969391126,147520.0,51736.0936,106.14,98.71,89.15,109.84,10.246699261157005,67.15777573747971,62.981462550499735,63.97562258868607,74.0697,65.11,Internet Applic Sftwr
2022-08-05,SHOP,69.2843,70.2528,69.8526,70.2453,60.89,28771535.0,39901137.0,37290488.0,22770.654600420075,31578.95499114113,29512.809175079106,0.09261110562021313,171474.0,51556.7872,103.58,97.69,86.55,107.14,10.246699261157005,66.18409811650847,61.942171632014976,63.02360119701189,73.8951,65.16,Internet Applic Sftwr
2022-08-08,SHOP,68.6801,69.9639,71.3189,69.7225,58.66,29845891.0,39348219.0,37293828.0,23620.93211929034,31141.359124241604,29515.452551123013,0.07027149429758077,131888.0,50201.7278,103.94,97.71,82.45,100.47,10.246699261157005,65.55132914758951,61.26560646896429,62.70140112637037,73.8951,65.16,Internet Applic Sftwr
2022-08-09,SHOP,69.5114,71.2937,73.4548,71.9647,52.48,34712092.0,38926441.0,37438054.0,27472.189349299748,30807.551381413286,29629.59732756265,0.07345101797443104,139261.0,46340.0615,102.23,97.22,96.55,107.66,10.246699261157005,66.42179873328949,62.196086130559685,64.18185148225315,72.337,65.84,Internet Applic Sftwr
2022-08-10,SHOP,68.1085,69.7037,68.7863,69.2474,58.92,39813058.0,38547821.0,37662360.0,31509.24663228748,30507.90017250799,29807.11981465977,0.10658999420232103,207566.0,51246.0407,107.92,97.4,93.61,91.23,10.246699261157005,64.95220080378816,60.62413852789993,62.41093008191754,71.6707,60.81,Internet Applic Sftwr
2022-08-11,SHOP,69.8702,72.0691,73.7912,72.9319,58.54,55567198.0,37923522.0,37985476.0,43977.544916221996,30013.811244114433,30062.843495439032,0.14737977550586262,294439.0,51281.2734,107.9,96.76,92.36,90.77,10.246699261157005,66.7971965358249,62.59683097441914,65.04209079365454,71.0985,58.22,Internet Applic Sftwr
2022-08-12,SHOP,69.5589,71.8549,70.9023,72.3578,59.05,29889591.0,37413448.0,38070826.0,23655.517608248032,29610.123402132605,30130.39204195022,0.0946155469646819,183803.0,51306.2668,106.7,96.76,92.48,89.57,10.246699261157005,66.47150657398716,62.24916842183515,64.80466845845291,69.9068,58.3,Internet Applic Sftwr
2022-08-15,SHOP,69.1803,71.3804,69.8286,70.9021,57.02,28841621.0,37005498.0,38192390.0,22826.12276012463,29287.259552698037,30226.60143278896,0.055621117949773154,110288.0,50349.5526,106.78,96.79,92.09,87.4,10.246699261157005,66.07521869124322,61.8258223405884,64.27814484068438,71.7728,63.42,Internet Applic Sftwr
2022-08-16,SHOP,69.2477,71.6867,71.3965,71.0777,56.41,30792064.0,36740914.0,38311385.0,24369.7617724612,29077.8598499433,30320.777640077762,0.059720234908745,120036.0,49821.2493,105.91,96.52,73.2,85.67,10.246699261157005,66.1457827249449,61.90123064439026,64.61811941622877,71.6833,63.77,Internet Applic Sftwr
2022-08-17,SHOP,69.9585,72.2335,73.6962,72.6064,51.24,29058812.0,36525665.0,38404952.0,22998.014223104263,28907.505343932906,30394.829366514932,0.08064831682817894,164064.0,47033.1327,106.21,96.76,45.88,73.71,10.246699261157005,66.88955328940101,62.695375604983816,65.22420503348432,71.7706,63.75,Internet Applic Sftwr
2022-08-18,SHOP,69.5325,71.8168,71.1149,70.9629,50.22,20334675.0,35627553.0,37778641.0,16093.470884914452,28196.712605745925,29899.14808105541,0.0609725218518631,126420.0,46597.1758,98.79,96.56,46.53,73.13,10.246699261157005,66.44387987810178,62.21966695708038,64.76242091089554,73.8491,64.37,Internet Applic Sftwr
2022-08-19,SHOP,71.4207,74.326,75.2539,73.8733,44.42,28335162.0,35170981.0,37443955.0,22425.295937423853,27835.367849123697,29634.26755571687,0.08710102914545902,163632.0,43200.0654,100.75,97.13,70.41,82.19,10.246699261157005,68.41737356472856,64.32289474588345,67.534233363532,73.8491,65.53,Internet Applic Sftwr
2022-08-22,SHOP,71.7118,75.1807,75.1936,75.1674,42.25,23788802.0,34902598.0,37317366.0,18827.17045509676,27622.9615039765,29534.08122936297,0.05612331251470483,107105.0,41846.432,97.58,96.99,71.81,82.57,10.246699261157005,68.72119670265948,64.64596398260296,68.47376178135681,74.1439,63.93,Internet Applic Sftwr
2022-08-23,SHOP,71.8869,75.4576,74.8399,74.8113,40.71,20640420.0,34519775.0,37186052.0,16335.446635975542,27319.98391497763,29430.155396479895,0.04032989724791297,78103.0,40954.314,97.68,95.45,73.28,73.24,10.246699261157005,68.90389690442491,64.84014799188847,68.77766932486153,73.9751,63.23,Internet Applic Sftwr
2022-08-24,SHOP,70.9602,74.3671,73.0186,73.8292,43.33,23435798.0,34284973.0,37122046.0,18547.792515874306,27134.15457909104,29379.4991308912,0.089267516101804,175452.0,42036.5223,82.85,95.51,62.53,54.84,10.246699261157005,67.93651890585518,63.81119325040083,67.57946405832173,74.5238,66.94,Internet Applic Sftwr
2022-08-25,SHOP,70.1564,73.2272,71.5161,72.0179,46.51,23870648.0,34174271.0,37118441.0,18891.945831051708,27046.54170040467,29376.64602590968,0.051560355305087104,102324.0,43158.0283,74.24,95.37,65.76,56.96,10.246699261157005,67.09650570607697,62.916125603536656,66.32300671592023,74.8907,66.41,Internet Applic Sftwr
2022-08-26,SHOP,73.312,77.3253,76.0641,77.0972,42.01,30299990.0,34160806.0,37077337.0,23980.319669638146,27035.88509608395,29344.115089110663,0.08460012014535337,157870.0,40937.9841,76.59,95.72,56.27,63.73,10.246699261157005,70.38941654116489,66.41662249768501,70.82175103801092,75.1304,65.83,Internet Applic Sftwr
2022-08-29,SHOP,72.9498,76.8374,74.3382,75.704,40.88,21041836.0,33952569.0,37063855.0,16653.139282095475,26871.08009690585,29333.44503048074,0.030213114259653895,58100.0,40158.924,76.03,95.39,53.06,63.14,10.246699261157005,70.01209850479856,66.01660185165547,70.28872198838161,76.1641,62.93,Internet Applic Sftwr
2022-08-30,SHOP,73.1832,76.8296,75.6466,76.3105,39.48,33550299.0,33912695.0,37193918.0,26552.71156960583,26839.52261894935,29436.38078449228,0.05793862984504909,113749.0,39541.4531,74.67,95.38,52.43,63.72,10.246699261157005,70.25525873018772,66.27442313773844,70.28019519153315,75.6523,64.95,Internet Applic Sftwr
2022-08-31,SHOP,73.2755,76.3312,74.7879,75.0217,40.6,26208648.0,33714276.0,37273371.0,20742.30906178591,26682.48787905241,29499.262268569066,0.10841810153705086,215905.0,40012.6133,73.75,95.33,49.78,56.52,10.246699261157005,70.35140025085227,66.37633087366308,69.73500192471495,78.0387,71.51,Internet Applic Sftwr
2022-09-01,SHOP,73.5397,76.7783,77.1577,76.0899,39.57,28553505.0,33530209.0,37324019.0,22598.09912770965,26536.811741844733,29539.346612842044,0.07600389874315247,151355.0,39249.2592,64.23,95.24,45.45,56.53,10.246699261157005,70.62653958035618,66.6678773930144,70.2241108942648,77.2732,71.47,Internet Applic Sftwr
2022-09-02,SHOP,74.0697,77.4807,78.9159,76.4791,36.52,31478548.0,33232782.0,37449600.0,24913.065772498554,26301.4191051349,29638.73517780305,0.08412583938657328,164942.0,38019.6753,65.11,95.35,33.43,46.28,10.246699261157005,71.1782345601211,67.2520546756008,70.99138872067513,75.1921,72.1,Internet Applic Sftwr
2022-09-05,SHOP,73.8951,76.8046,76.5233,75.8974,35.8,25659491.0,32802466.0,37507608.0,20307.689762940612,25960.854133365603,29684.644446532064,0.06761345551993397,134681.0,37769.752,65.16,95.27,32.35,43.95,10.246699261157005,70.99652400657104,67.05970626247925,70.2528645761865,73.8728,83.5,Internet Applic Sftwr
2022-09-06,SHOP,73.8951,76.8046,76.5233,75.8974,35.8,25659491.0,32802466.0,37507608.0,20307.689762940612,25960.854133365603,29684.644446532064,0.06761345551993397,134681.0,37769.752,65.16,95.27,32.35,43.95,10.246699261157005,70.99652400657104,67.05970626247925,70.2528645761865,74.1884,83.81,Internet Applic Sftwr
2022-09-07,SHOP,72.337,74.342,71.2954,72.055,41.12,22289250.0,32594557.0,37268448.0,17640.380085817917,25796.308723212176,29495.36605890914,0.06951373588354591,139641.0,38968.3975,65.84,94.98,39.82,46.56,10.246699261157005,69.37335357329655,65.33880905709867,67.55184204742311,74.2641,83.26,Internet Applic Sftwr
2022-09-08,SHOP,71.6707,73.3277,69.537,70.449,45.1,30419414.0,32536258.0,37193717.0,24074.835400376898,25750.169148366764,29436.221707071672,0.06726175391633185,136689.0,40273.7669,60.81,94.58,44.86,47.39,10.246699261157005,68.6783070226372,64.60036871791057,66.4339520673729,75.9029,89.5,Internet Applic Sftwr
2022-09-09,SHOP,71.0985,72.0146,68.8325,68.9528,54.66,40648173.0,32541871.0,37279607.0,32170.181657708607,25754.61144469444,29504.197625757628,0.11281366815638998,222211.0,43908.9193,58.22,94.59,75.3,62.2,10.246699261157005,68.080961503607,63.9649521398242,64.98169752445683,76.992,84.96,Internet Applic Sftwr
2022-09-12,SHOP,69.9068,70.9802,69.2655,67.6299,55.59,24260643.0,32277275.0,37255004.0,19200.5995556754,25545.202244780263,29484.726074617443,0.05256321653901149,104731.0,44491.2096,58.3,92.74,70.72,55.31,10.246699261157005,66.83547937469753,62.63768104136679,63.83343318387316,77.8686,85.52,Internet Applic Sftwr
2022-09-13,SHOP,71.7728,73.6194,72.9771,71.4612,48.17,29833310.0,32142419.0,37293772.0,23610.975139048307,25438.47316700272,29515.408231045632,0.0611196590133895,122746.0,41446.2356,63.42,92.91,87.24,65.8,10.246699261157005,68.78484889018524,64.71362468476016,66.75578219420397,77.9217,81.86,Internet Applic Sftwr
2022-09-14,SHOP,71.6833,73.1034,72.6072,71.1211,51.21,22981738.0,31742660.0,37265421.0,18188.43583129468,25122.091920315353,29492.97040044061,0.07101844026161769,143352.0,42896.4929,63.77,92.98,85.74,66.85,10.246699261157005,68.69145591626094,64.6143474693508,66.18629383459992,77.6603,81.27,Internet Applic Sftwr
2022-09-15,SHOP,71.7706,73.8028,72.4787,71.4486,51.68,23235238.0,31457049.0,37199065.0,18389.063324447423,24896.050819933305,29440.454274461736,0.055736475039502395,113371.0,43148.0295,63.75,92.59,83.03,66.73,10.246699261157005,68.7825533210684,64.71118469291069,66.95798449654829,78.167,81.29,Internet Applic Sftwr
2022-09-16,SHOP,73.8491,76.2871,76.4145,74.9628,45.37,31975544.0,31375874.0,37211919.0,25306.403293551582,24831.806493476997,29450.62731508101,0.132235961352023,205553.0,40366.8475,64.37,92.41,72.59,73.96,10.246699261157005,70.94864472148583,67.00901410116404,69.68672776368538,76.616,81.15,Internet Applic Sftwr
2022-09-19,SHOP,73.8491,76.2871,76.4145,74.9628,49.42,25049747.0,31275459.0,37043197.0,19825.120097516836,24752.335054719864,29317.095670506187,0.06823004994175644,109473.0,41764.7498,65.53,91.05,76.98,73.91,10.246699261157005,70.94864472148583,67.00901410116404,69.68672776368538,76.1068,80.99,Internet Applic Sftwr
2022-09-20,SHOP,74.1439,77.0407,79.5751,76.0806,43.87,26104071.0,31188199.0,36721012.0,20659.543691563285,24683.274876997937,29062.108811013415,0.06305849963222067,102703.0,39395.4762,63.93,91.15,72.33,80.13,10.246699261157005,71.25544557586892,67.33376795642734,70.51090594007427,76.4188,78.19,Internet Applic Sftwr
2022-09-21,SHOP,73.9751,75.7603,75.1057,75.0974,42.77,28911792.0,31096850.0,36597310.0,22881.658191375205,24610.978542197106,28964.207342934595,0.0884096148516751,145154.0,38987.0755,63.23,90.9,69.77,78.16,10.246699261157005,71.07978641650253,67.14785044966071,69.10963359829077,74.8808,79.78,Internet Applic Sftwr
2022-09-22,SHOP,74.5238,76.7551,76.2189,77.0095,37.64,34457099.0,30949294.0,36601151.0,27270.38025122678,24494.198304013098,28967.247225385086,0.09778382057909114,163329.0,36315.5175,66.94,91.37,84.38,83.7,10.246699261157005,71.65066212845223,67.75186467131365,70.19874483215494,74.9416,76.33,Internet Applic Sftwr
2022-09-23,SHOP,74.8907,77.4743,77.246,78.9313,38.46,27542946.0,30645962.0,36628326.0,21798.31246556785,24254.132273429237,28988.75433436507,0.09165767680086856,145883.0,36620.631,66.41,90.96,70.95,71.78,10.246699261157005,72.03219810262364,68.15522978091997,70.9844036425608,75.0939,77.21,Internet Applic Sftwr
2022-09-26,SHOP,75.1304,78.0499,78.3717,81.4441,37.06,25033050.0,30120057.0,36649617.0,19811.905591587165,23837.915303857266,29005.60466950004,0.05608554763447829,90867.0,35883.7539,65.83,90.88,67.0,72.16,10.246699261157005,72.28137810781983,68.4185311458818,71.61218674227173,74.2996,78.01,Internet Applic Sftwr
