PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-10-28,EQNR,29.6709,29.55,29.272,27.8135,49.09,7791028.0,2728591.0,2507912.0,2391.5822217027485,837.5851974730581,769.844204486877,0.0954777482205766,1328.0,73724.0026,35.82,31.65,18.59,19.12,0.0,29.6709,29.057912980976454,28.934451783298055,41.827,38.56,Oil Comp-Integrated
2021-10-29,EQNR,31.9787,28.7792,25.898,26.4886,45.13,5530679.0,2775541.0,2529954.0,1697.7314883136823,851.9972597949811,776.6103528671894,0.012988887285322557,180.0,72302.406,35.4,31.42,19.21,20.03,0.0,31.9787,31.41078244313567,28.14680004263362,39.9729,38.7,Oil Comp-Integrated
2021-11-01,EQNR,36.1573,32.3939,33.268,30.498,52.02,2947171.0,2785604.0,2534849.0,904.6818682955596,855.0862610454515,778.1129527832389,0.030162085976039463,428.0,74605.3926,35.36,31.11,29.13,25.29,0.0,36.1573,35.656000102226834,31.833390601850756,36.229,38.1,Oil Comp-Integrated
2021-11-02,EQNR,35.7351,31.0522,41.516,33.0576,50.07,3327900.0,2805949.0,2548788.0,1021.5528002091489,861.3314877833052,782.3917541210602,0.009665584873712432,137.0,73923.0263,35.44,31.06,27.18,25.57,0.0,35.7351,35.227792607684066,30.46701699937163,39.2848,36.96,Oil Comp-Integrated
2021-11-03,EQNR,37.728,33.1778,40.147,32.4976,49.24,2766408.0,2817915.0,2552081.0,849.1937377625674,865.004645571877,783.402594072469,0.023151396099340537,330.0,73638.7069,35.19,31.05,27.27,24.51,0.0,37.728,37.24784536050374,32.6307586923749,36.5957,38.49,Oil Comp-Integrated
2021-11-04,EQNR,33.9738,31.7378,35.358,34.4775,49.24,2677912.0,2822640.0,2556735.0,822.0284573639291,866.4550608435679,784.8312147443102,0.023149128378855247,328.0,73638.7069,33.3,30.81,27.1,23.24,0.0,33.9738,33.43978299032456,31.165492918290255,42.4635,38.96,Oil Comp-Integrated
2021-11-05,EQNR,35.7194,36.5345,37.042,36.474,52.72,1925314.0,2809630.0,2558765.0,591.0063130856923,862.4614309328006,785.4543563817183,0.02245829174390418,315.0,74719.1204,33.53,30.87,25.61,22.64,0.0,35.7194,35.21186641403719,36.03844738955884,39.7959,39.69,Oil Comp-Integrated
2021-11-08,EQNR,37.6535,37.2764,50.056,37.0993,59.07,1790473.0,2812559.0,2540361.0,549.6146839981889,863.36053434554,779.8049500083627,0.030348904267589388,421.0,77022.1069,34.13,30.8,24.99,27.14,0.0,37.6535,37.172383058528816,36.79035195482642,37.8905,40.83,Oil Comp-Integrated
2021-11-09,EQNR,38.8469,35.3958,51.493,34.4017,56.34,1817290.0,2813832.0,2541202.0,557.8465967159444,863.7513027257176,780.0631089522043,0.031721268850754034,427.0,76226.0126,34.29,30.8,25.24,26.23,0.0,38.8469,38.38074568856108,34.88355855757838,33.0334,40.13,Oil Comp-Integrated
2021-11-10,EQNR,35.4081,38.7168,50.369,44.1827,47.46,1946821.0,2819054.0,2540463.0,597.6082348330987,865.3542800489548,779.8362608009666,0.03974706413730804,528.0,73269.0917,36.0,31.27,37.71,32.9,0.0,35.4081,34.89603911062113,38.249060148453324,30.7317,40.66,Oil Comp-Integrated
2021-11-11,EQNR,34.194,34.4584,36.746,35.2702,50.49,3887122.0,2850282.0,2556287.0,1193.2150497154016,874.9402201250473,784.6936936355058,0.01279061018734482,170.0,74292.6414,35.84,31.32,39.0,33.58,0.0,34.194,33.66347629107844,33.93201041140946,35.4176,39.14,Oil Comp-Integrated
2021-11-12,EQNR,34.4373,33.8984,34.704,35.0643,46.32,2503024.0,2846585.0,2555367.0,768.3437533308005,873.8053662590357,784.41128487688,0.013276005129365618,176.0,72785.7489,36.16,31.39,40.35,33.8,0.0,34.4373,33.91058288042245,33.363176146164506,39.3976,39.82,Oil Comp-Integrated
2021-11-15,EQNR,38.221,36.5517,41.022,36.6032,51.32,2454738.0,2858905.0,2564573.0,753.5215838517429,877.5871900307352,787.2372158916413,0.02101126143148666,278.0,74491.6649,37.0,31.09,37.97,32.14,0.0,38.221,37.747116989248326,36.05588402591177,36.9242,39.3,Oil Comp-Integrated
2021-11-16,EQNR,32.6172,33.6319,39.047,38.9411,56.95,4062743.0,2900142.0,2589777.0,1247.1247599215967,890.2455546630785,794.9739915558215,0.10692879405418365,1338.0,76766.2194,38.4,31.34,42.91,35.2,0.0,32.6172,32.06059475181332,33.09236615308733,35.9876,39.3,Oil Comp-Integrated
2021-11-17,EQNR,37.0878,36.0668,36.292,36.3275,55.2,2278452.0,2911305.0,2582811.0,699.4077407526728,893.6722181077154,792.8356648729715,0.003034659000159719,38.0,76169.1488,38.15,31.35,32.86,35.37,0.0,37.0878,36.5992473807864,35.564224471229515,36.5936,38.58,Oil Comp-Integrated
2021-11-18,EQNR,35.5546,34.7313,34.814,34.8346,49.39,4006338.0,2925577.0,2595556.0,1229.8103313739784,898.0532395993772,796.7479489897552,0.012061577527376606,152.0,74065.186,39.01,31.41,37.08,38.05,0.0,35.5546,35.04467978395579,34.209109893272576,32.4498,38.57,Oil Comp-Integrated
2021-11-19,EQNR,38.2716,39.1097,35.308,35.1629,40.68,3081639.0,2934247.0,2600241.0,945.9589981063517,900.714636697085,798.186085779372,0.23951600781602284,3187.0,70198.4429,42.71,32.3,50.98,45.97,0.0,38.2716,37.79835137357183,38.64671569603295,38.4358,37.33,Oil Comp-Integrated
2021-11-22,EQNR,40.4458,37.9131,37.226,36.5106,42.46,1900896.0,2928606.0,2589808.0,583.5108122906291,898.9830405972815,794.9835076494293,0.0344274432379072,279.0,70795.5133,42.78,32.31,48.57,43.59,0.0,40.4458,39.99828418369968,37.43531957403329,38.6511,37.9,Oil Comp-Integrated
2021-11-23,EQNR,38.9642,38.469,39.532,38.7496,49.27,2373923.0,2946947.0,2600976.0,728.7141104766645,904.6131073867497,798.4117059446127,0.039618138424821,332.0,73297.5236,44.08,32.6,49.98,46.58,0.0,38.9642,38.499465991621236,37.998209970997316,37.9806,37.79,Oil Comp-Integrated
2021-11-24,EQNR,39.4947,36.9799,37.875,37.4194,48.8,2051749.0,2930903.0,2606020.0,629.8175840311214,899.6881424041469,799.9600440096635,0.02800953516090584,235.0,73098.5002,44.08,32.53,49.7,42.13,0.0,39.4947,39.03628220117792,36.48990276788909,35.5022,36.15,Oil Comp-Integrated
2021-11-25,EQNR,41.827,42.9615,46.022,43.3033,42.55,2613588.0,2967461.0,2593814.0,802.2831636663442,910.910211990755,796.2132141263485,0.04716073147256978,392.0,70312.1707,38.56,32.93,53.14,45.82,0.0,41.827,41.39441905619645,42.54045700565522,35.5022,36.15,Oil Comp-Integrated
2021-11-26,EQNR,41.827,42.9615,46.022,43.3033,42.55,2613588.0,2967461.0,2593814.0,802.2831636663442,910.910211990755,796.2132141263485,0.04716073147256978,392.0,70312.1707,38.56,32.93,53.14,45.82,0.0,41.827,41.39441905619645,42.54045700565522,39.8028,36.14,Oil Comp-Integrated
2021-11-29,EQNR,39.9729,41.5483,38.503,38.6737,44.66,2695833.0,2989459.0,2592618.0,827.5295984138522,917.6628543921958,795.8460825950734,0.07888813864505964,701.0,71051.4007,38.7,32.94,37.89,44.91,0.0,39.9729,39.52002953452844,41.1127867322321,37.7681,33.65,Oil Comp-Integrated
2021-11-30,EQNR,36.229,41.28,43.548,41.6421,45.23,3393096.0,2982822.0,2598871.0,1041.5657689545633,915.6255201988356,797.7655425984749,0.013763007720711649,123.0,71250.4243,38.1,32.88,37.45,43.37,0.0,36.229,35.72870611986949,40.84162582464121,37.4431,33.58,Oil Comp-Integrated
2021-12-01,EQNR,39.2848,43.9722,45.414,42.5005,42.33,2136769.0,2985241.0,2585870.0,655.9158497703802,916.3680712722711,793.7746749628683,0.009935253404777852,89.0,70027.8513,36.96,32.46,30.91,41.55,0.0,39.2848,38.82390386140992,43.56092713476149,38.6424,33.8,Oil Comp-Integrated
2021-12-02,EQNR,36.5957,40.7009,43.459,41.897,49.22,2633049.0,3000007.0,2585608.0,808.25703304344,920.9007340651659,793.6942497816723,0.006243728397814695,56.0,72387.7018,38.49,32.77,38.63,44.51,0.0,36.5957,36.10048834143383,40.25622015055561,38.6699,33.52,Oil Comp-Integrated
2021-12-03,EQNR,42.4635,43.7885,43.515,42.6037,46.04,2362685.0,3010530.0,2596035.0,725.2644242718185,924.1309388272401,796.8949858590927,0.010614525139664804,95.0,71079.8327,38.96,32.87,30.14,43.2,0.0,42.4635,42.037469384467,43.37548538345133,35.5732,31.94,Oil Comp-Integrated
2021-12-06,EQNR,39.7959,39.8609,44.503,41.2855,50.32,5927279.0,3056104.0,2631925.0,1819.4742812877137,938.1206163807216,807.9120027550864,0.014104842292314526,127.0,72672.021,39.69,32.98,33.17,35.61,0.0,39.7959,39.34099206692684,39.40674242829519,38.4255,31.55,Oil Comp-Integrated
2021-12-07,EQNR,37.8905,38.2987,43.0,38.579,55.56,3842579.0,3083598.0,2654515.0,1179.5418544335294,946.5603448224545,814.8463689937462,0.014271490209093926,129.0,74918.1438,40.83,33.27,39.68,38.58,0.0,37.8905,37.41243095884041,37.82579043047217,36.5077,31.17,Oil Comp-Integrated
