PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2022-07-07,OKE,35.9647,36.2169,36.5397,36.7523,44.92,2539765.0,2935050.0,2935506.0,5686.68575442728,6571.752513926205,6572.773525202453,0.033403410418126604,2431.0,25238.2717,50.31,35.26,41.66,38.1,2.86335752050718,35.50583587143133,35.63753703737114,35.89203596356718,31.8736,20.68,Pipelines
2022-07-08,OKE,35.6986,35.7432,34.4966,35.5212,45.88,2253668.0,2940718.0,2933940.0,5046.0974581540495,6584.4435049651765,6569.2671575300765,0.01424891763029539,1040.0,25376.7227,49.31,35.15,41.07,37.9,2.86335752050718,35.236270756126,35.36897569848468,35.41399082622573,31.2809,20.95,Pipelines
2022-07-11,OKE,36.2267,36.3503,36.6933,37.2201,43.16,2912097.0,2954251.0,2939294.0,6520.359373961929,6614.744701459602,6581.255083786719,0.025671706733384096,1888.0,24912.242,49.61,35.09,40.1,37.22,2.86335752050718,35.771196900984734,35.901924640470185,36.02663889526748,31.1291,23.53,Pipelines
2022-07-12,OKE,36.4871,37.4946,39.7448,39.2064,41.15,2159287.0,2962405.0,2931904.0,4834.7727536287875,6633.001995201976,6564.708431744024,0.02574268034609306,1922.0,24563.8817,48.43,35.1,35.63,32.8,2.86335752050718,36.03488866708235,36.16466322821215,37.180901403274234,30.6555,23.54,Pipelines
2022-07-13,OKE,36.1844,36.7404,36.1375,37.5814,41.27,1857690.0,2966914.0,2921688.0,4159.479030202406,6643.097915913819,6541.834196660373,0.032377318773845545,2461.0,24577.2796,47.82,35.02,33.79,32.68,2.86335752050718,35.728357619669836,35.8592415335294,36.42020582259249,29.951,27.75,Pipelines
2022-07-14,OKE,36.3186,36.8786,36.0636,37.7828,40.76,3525080.0,2996792.0,2929580.0,7892.8649773567695,6709.996545106196,6559.504856730868,0.017673319327731092,1346.0,24496.8886,43.43,34.98,17.11,31.84,2.86335752050718,35.864264119022714,35.99465385248204,36.55961621735108,29.9601,27.92,Pipelines
2022-07-15,OKE,36.3186,36.8786,36.0636,37.7828,40.76,3525080.0,2996792.0,2929580.0,7892.8649773567695,6709.996545106196,6559.504856730868,0.017673319327731092,1346.0,24496.8886,43.43,34.98,17.11,31.84,2.86335752050718,35.864264119022714,35.99465385248204,36.55961621735108,29.5006,27.81,Pipelines
2022-07-18,OKE,33.4425,33.6975,33.6927,33.6927,49.07,2211445.0,2944284.0,2921263.0,4951.55763552905,6592.427992270218,6540.882596238432,0.09238093099499248,4114.0,25439.2487,44.06,34.76,21.84,32.29,2.86335752050718,32.94852866349301,33.09040958117624,33.34810198871894,29.9677,26.73,Pipelines
2022-07-19,OKE,32.8821,32.1035,32.234,32.234,53.71,2111242.0,2940965.0,2914834.0,4727.197124753101,6584.996552739811,6526.487680679231,0.06972379837944054,3158.0,26064.5118,38.04,34.93,25.96,31.17,2.86335752050718,32.379580529232,32.52394349413982,31.736557977354757,30.3709,25.44,Pipelines
2022-07-20,OKE,32.8295,31.8873,31.9889,31.9889,53.93,2066063.0,2935202.0,2908694.0,4626.038641311023,6572.092851018288,6512.739853406951,0.04492573194814115,2093.0,26095.7748,35.02,34.87,25.97,30.14,2.86335752050718,32.326162857490836,32.470763314865266,31.517840999821036,29.99,26.46,Pipelines
2022-07-21,OKE,32.9672,32.5336,32.7053,32.7047,53.82,2752221.0,2919097.0,2904974.0,6162.387446765982,6536.032792676256,6504.410550890194,0.04425807523042431,2132.0,26082.3769,32.24,34.81,25.87,21.93,2.86335752050718,32.46599776195119,32.609978163746135,32.17156398063358,30.0538,26.53,Pipelines
2022-07-22,OKE,32.978,32.652,32.4585,32.4702,52.13,1474555.0,2889063.0,2894919.0,3301.616847471919,6468.78487015253,6481.896804436972,0.02195452863544793,1068.0,25899.2644,30.44,34.71,23.98,22.04,2.86335752050718,32.47696443387251,32.62089643158201,32.2912914576051,30.3185,26.53,Pipelines
2022-07-25,OKE,33.3226,32.3292,31.6683,31.7345,56.29,2579930.0,2873962.0,2890214.0,5776.617591950268,6434.972827866096,6471.362028001129,0.029331319399085565,1437.0,26412.8718,31.01,34.71,22.75,22.3,2.86335752050718,32.82682448241103,32.9692291502243,31.964849016380477,29.7946,26.59,Pipelines
2022-07-26,OKE,32.7463,32.4343,32.5463,32.5612,59.22,2589209.0,2877702.0,2869668.0,5797.393827986016,6443.346911579179,6425.3583050147645,0.05589519650655022,2816.0,26814.8269,30.39,34.72,18.31,22.46,2.86335752050718,32.241664016130116,32.38664174764033,32.07114304932083,29.9014,26.97,Pipelines
