PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2023-06-07,TTC,24.6889,25.4948,43.3639,33.4731,53.6,693147.0,496528.0,608127.0,6628.462164665257,4748.223770278037,5815.428488922824,0.1502169197396963,831.0,10914.4311,29.39,24.01,38.74,37.03,3.5866583928538853,23.623829272619695,15.09073169896013,16.375995451880172,21.8444,33.57,Machinery-Farm
2023-06-08,TTC,25.0516,24.7013,29.5395,26.0902,39.08,1359357.0,494914.0,616783.0,12999.329785417623,4732.78932717467,5898.204535702716,0.16320272572402045,958.0,10081.9625,39.39,24.01,38.74,37.03,3.5866583928538853,24.002628790444668,15.677087183529984,15.111009949371354,21.9233,32.0,Machinery-Farm
2023-06-09,TTC,24.5079,24.0611,27.5423,24.7942,38.61,937322.0,497339.0,620578.0,8963.47154803868,4755.97924323766,5934.495558984798,0.026248508607465484,154.0,10051.8297,39.3,23.98,38.77,36.11,4.394536231539067,22.877704597462607,14.792753712882535,14.040118703558031,22.2344,32.1,Machinery-Farm
2023-06-12,TTC,23.9276,24.8577,24.1226,24.2312,40.24,489415.0,494794.0,621600.0,4680.203204110595,4731.641784936502,5944.2687937132005,0.017415058903875704,102.0,10116.2515,39.07,23.85,23.23,36.1,4.394536231539067,22.254937586943754,13.810084784678194,15.365339218188451,22.3452,19.77,Machinery-Farm
2023-06-13,TTC,24.298,23.2146,23.1471,23.2818,42.05,548689.0,494698.0,620638.0,5247.031692653961,4730.723751145966,5935.069330103882,0.01927012278308322,113.0,10186.9074,39.14,23.87,22.63,36.08,4.394536231539067,22.652704236774063,14.442340669018995,12.53419535351193,22.2161,19.9,Machinery-Farm
2023-06-14,TTC,22.7866,22.8869,23.1468,23.7638,39.6,713717.0,493030.0,620795.0,6825.170029991319,4714.772914035423,5936.570697865486,0.023513375362071903,138.0,10051.8297,39.4,23.94,12.49,32.56,4.394536231539067,21.023352368229993,11.722522747258804,11.916316192934799,21.5759,20.0,Machinery-Farm
2023-06-15,TTC,23.6025,23.6561,22.5765,23.08,42.28,581452.0,485758.0,619500.0,5560.339412229935,4645.231854402407,5924.18680454525,0.003238452360661326,19.0,10150.5406,38.73,23.96,13.69,29.05,4.394536231539067,21.905027082584528,13.238821935882362,13.334146662235272,21.9583,19.86,Machinery-Farm
2023-06-16,TTC,23.3004,20.6547,19.5406,20.1619,41.74,1315737.0,490240.0,624943.0,12662.808377149348,4718.127694830879,6014.52528555543,0.0450112528132033,60.0,10123.5249,38.3,23.95,13.66,29.06,4.394536231539067,21.579176198334395,12.692400882417797,6.693656107838227,22.464,19.55,Machinery-Farm
2023-06-19,TTC,22.6442,22.4083,22.7905,22.7905,42.3,435820.0,491665.0,620588.0,4194.383349766332,4731.842250614619,5972.612487414042,0.0029985007496251873,4.0,10106.8996,37.6,23.89,12.95,18.81,4.394536231539067,20.86892423865595,11.443259747117521,10.96906144070677,22.9134,19.26,Machinery-Farm
2023-06-20,TTC,22.6442,22.4083,22.7905,22.7905,42.3,435820.0,491665.0,620588.0,4194.383349766332,4731.842250614619,5972.612487414042,0.0029985007496251873,4.0,10106.8996,37.6,23.89,12.95,18.81,4.394536231539067,20.86892423865595,11.443259747117521,10.96906144070677,21.9718,19.34,Machinery-Farm
