PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2023-05-18,DDOG,51.8205,52.0538,45.0061,46.2326,77.24,5672598.0,5375135.0,5062397.0,18007.25448464339,17062.979579077106,16070.21528430099,0.1282117483109159,41217.0,30430.0687,74.23,58.6,37.48,49.95,10.668550004750385,47.223853966343775,44.81432606042403,45.08389617635105,50.5491,41.42,Computer Software
2023-05-19,DDOG,52.7585,53.1393,48.0287,48.0804,72.44,5645012.0,5370062.0,5081046.0,17919.68471110869,17046.875705331673,16129.415193916322,0.11796102052527797,27339.0,29641.4733,74.05,58.25,41.57,51.08,10.668550004750385,48.251295168467365,45.89573969607637,46.332977505120475,50.0196,39.73,Computer Software
2023-05-22,DDOG,52.2169,52.9332,47.8062,47.7016,73.75,3807206.0,5345642.0,5075364.0,12085.701704485531,16969.356171157913,16111.378093458694,0.056629921525183126,13444.0,30214.413,74.33,56.66,42.55,50.39,10.668550004750385,47.65850195709641,45.27211333271289,46.09645607028809,50.0196,39.73,Computer Software
2023-05-23,DDOG,52.6057,53.8149,47.9588,48.2869,72.12,3398521.0,5334528.0,5080636.0,10788.360556909678,16934.07557726737,16128.113678395797,0.05511286256555881,13314.0,29956.9119,73.94,56.34,42.84,50.13,10.668550004750385,48.08417448261498,45.72000954166567,47.106295354336666,50.2124,42.42,Computer Software
2023-05-24,DDOG,52.8659,54.7176,53.2488,50.3338,72.43,3465801.0,5335669.0,5068153.0,11001.93607939987,16937.697599728148,16088.487292437934,0.0606910183747151,15045.0,30076.0066,72.14,56.02,34.61,31.7,10.668550004750385,48.36870420007717,46.019158866824164,48.13497013357337,50.0274,42.96,Computer Software
2023-05-25,DDOG,52.87,54.7329,51.3515,48.7588,70.13,5408788.0,5368970.0,5083653.0,17169.808607887484,17043.409229847737,16137.690927970007,0.0760532911857209,19055.0,29744.4757,63.43,55.86,25.28,31.96,10.668550004750385,48.37318537355755,46.02386880739167,48.152361753189226,49.8477,42.97,Computer Software
2023-05-26,DDOG,52.5595,54.6148,53.787,50.2557,70.86,3922711.0,5372954.0,5074439.0,12452.364022042448,17056.056151393528,16108.441747467263,0.10393739929377079,24254.0,29985.882,63.32,55.55,18.01,32.03,10.668550004750385,48.033625757739365,45.66684399266059,48.01807971004256,49.2713,42.96,Computer Software
2023-05-29,DDOG,52.1594,53.9813,48.7145,49.2913,71.39,3435417.0,5404018.0,5096936.0,10905.484256044609,17154.666585856,16179.856856406945,0.07990840819470375,19089.0,30156.4753,61.72,55.52,12.49,31.36,10.668550004750385,47.59549528626172,45.20578069627821,47.29630376350778,49.0038,43.65,Computer Software
2023-05-30,DDOG,52.1594,53.9813,48.7145,49.2913,71.39,3435417.0,5404018.0,5096936.0,10905.484256044609,17154.666585856,16179.856856406945,0.07990840819470375,19089.0,30156.4753,61.72,55.52,12.49,31.36,10.668550004750385,47.59549528626172,45.20578069627821,47.29630376350778,48.7692,44.44,Computer Software
2023-05-31,DDOG,51.8545,53.6013,48.7279,48.9825,72.62,4829977.0,5434965.0,5114777.0,15332.414705567786,17252.905612230912,16236.491828118413,0.06738593089652516,16439.0,30549.1633,61.02,55.26,14.26,31.93,10.668550004750385,47.261160940401815,44.85363720201518,46.862127157119104,48.7027,44.81,Computer Software
2023-06-01,DDOG,51.8563,53.4294,50.0972,48.3276,72.7,4204630.0,5416212.0,5099971.0,13347.295617240306,17193.3755620933,16189.491245686935,0.12511300641299372,32522.0,30574.9115,60.58,55.25,13.99,26.4,10.668550004750385,47.26313587643717,44.855718138159375,46.66540886309687,48.052,45.11,Computer Software
2023-06-02,DDOG,50.362,51.445,45.0551,45.1267,76.29,7895146.0,5467103.0,5129112.0,25062.57330687179,17354.925382471545,16281.997254915334,0.13842857082357524,32687.0,31791.5988,61.33,55.46,30.02,27.75,10.668550004750385,45.618627852934836,43.119492622246845,44.3795856785527,47.9732,45.11,Computer Software
2023-06-05,DDOG,49.7777,50.5341,42.6708,43.9703,77.57,4180482.0,5475041.0,5121374.0,13270.639527509433,17380.123992720164,16257.433530286482,0.08859611125186959,21680.0,32300.162,39.81,55.44,31.55,25.69,10.668550004750385,44.97274263900927,42.43558668488042,43.320374684552306,48.0557,43.03,Computer Software
2023-06-06,DDOG,49.3566,50.115,43.0269,43.9118,78.72,4747752.0,5497609.0,5123127.0,15071.39735514038,17451.764486054864,16262.998302743756,0.056845495722194266,14119.0,32782.9746,39.79,55.02,33.02,24.96,10.668550004750385,44.506203238925714,41.94083408278858,42.83074625779943,48.0557,43.03,Computer Software
2023-06-07,DDOG,50.4327,51.4696,48.8527,47.019,60.53,7638047.0,5502280.0,5151461.0,24246.431017087227,17466.59223970456,16352.942548496387,0.14714913029782034,38771.0,30124.2859,48.62,56.16,67.9,49.06,10.668550004750385,45.696667192198625,43.20204658682271,44.40809975849,48.5192,42.89,Computer Software
2023-06-08,DDOG,50.385,51.3167,48.0737,46.4308,63.45,3862776.0,5476361.0,5145455.0,12262.104673938264,17384.31423781064,16333.876933334734,0.04151818541772725,11010.0,30906.4424,49.21,55.96,70.3,50.68,10.668550004750385,45.64401809859165,43.146353553921564,44.2307958202201,48.6497,42.71,Computer Software
2023-06-09,DDOG,50.4485,51.5067,47.4948,46.6224,62.67,4057886.0,5341001.0,5122349.0,12881.467340303616,16954.623650351183,16260.528597682855,0.0894192758862222,22213.0,30780.9113,41.28,55.28,64.67,50.42,10.668550004750385,45.7141041193477,43.22048995846762,44.451093854819824,48.7708,33.29,Computer Software
2023-06-12,DDOG,50.3725,51.5745,48.2487,47.0592,65.12,2860758.0,5259723.0,5108128.0,9081.270579191307,16696.61248333338,16215.385055689201,0.04114646048545535,10388.0,31447.1926,41.86,55.26,65.47,51.39,10.668550004750385,45.63021936649618,43.13175577518263,44.52963788590696,48.2674,34.2,Computer Software
2023-06-13,DDOG,50.5449,51.6989,48.4175,47.0537,65.18,2700358.0,5199030.0,5092099.0,8572.09231213681,16503.94691873027,16164.50214769284,0.030314418138544408,7744.0,31463.2873,41.79,55.25,64.62,51.31,10.668550004750385,45.820465724330674,43.332972619126885,44.67365959052381,47.897,34.21,Computer Software
2023-06-14,DDOG,50.7536,51.7051,47.0255,46.9066,61.91,3305910.0,5122144.0,5064070.0,10494.373596247684,16259.877839922592,16075.526102510355,0.03654236605136312,9431.0,30990.1306,41.83,54.11,26.2,51.47,10.668550004750385,46.05058171342206,43.576226465356086,44.6808344372618,47.7172,35.51,Computer Software
2023-06-15,DDOG,50.7911,52.386,48.8989,48.1783,64.45,3717321.0,5090979.0,5052235.0,11548.955943498544,15816.630358335013,15696.260675685895,0.0834733541856695,22604.0,31604.9131,42.34,54.17,23.45,52.4,10.668550004750385,46.091908209517236,43.61989728564248,45.467049563392614,47.8141,35.57,Computer Software
2023-06-16,DDOG,50.5491,51.9418,47.0646,47.3223,59.13,4530702.0,5087584.0,5057802.0,14075.964661143582,15806.08316207941,15713.55657800079,0.10183648059763437,17667.0,30819.5372,41.42,54.09,29.34,50.22,10.668550004750385,45.825098734149634,43.337871553757694,44.95453466826233,47.5557,37.61,Computer Software
2023-06-19,DDOG,50.0196,50.8003,45.46,45.6285,60.5,3211321.0,5040349.0,5063862.0,9976.917655950041,15659.333629447237,15732.383712215154,0.06931053301800982,12573.0,31118.8811,39.73,53.89,26.01,49.82,10.668550004750385,45.240342033903346,42.719082201751476,43.63060943981874,47.8217,37.12,Computer Software
2023-06-20,DDOG,50.0196,50.8003,45.46,45.6285,60.5,3211321.0,5040349.0,5063862.0,9976.917655950041,15659.333629447237,15732.383712215154,0.06931053301800982,12573.0,31118.8811,39.73,53.89,26.01,49.82,10.668550004750385,45.240342033903346,42.719082201751476,43.63060943981874,48.3665,36.33,Computer Software
2023-06-21,DDOG,50.2124,50.9566,46.584,45.7296,51.16,5481243.0,5057223.0,5083703.0,17029.100725660097,15711.757325687791,15794.025268783085,0.08500173152677373,15709.0,29593.194,42.42,54.34,44.16,55.35,10.668550004750385,45.453418759699055,42.94467037666025,43.812494605534624,48.7143,39.71,Computer Software
2023-06-22,DDOG,50.0274,50.6684,45.1873,45.5142,55.37,4386581.0,5068800.0,5098540.0,13628.21017207985,15747.725100764887,15840.121199347735,0.09696226163488465,18178.0,30417.1934,42.96,54.34,47.06,38.09,10.668550004750385,45.24896588812348,42.72821492597134,43.47696353886734,48.3501,35.69,Computer Software
2023-06-23,DDOG,49.8477,50.5226,43.577,44.9771,53.8,2926168.0,5016836.0,5094989.0,9091.00579563146,15586.28388791503,15829.08928252873,0.048486521299107556,8432.0,30150.0365,42.97,54.35,45.38,36.12,10.668550004750385,45.05020930555776,42.5176762687003,43.30695914930994,47.7864,34.77,Computer Software
2023-06-26,DDOG,49.2713,49.9139,42.4512,44.8448,53.15,2825683.0,5000714.0,5100638.0,8778.819626751088,15536.196456208621,15846.63990382234,0.08430961661654053,15530.0,30043.8171,42.96,54.25,41.79,36.1,10.668550004750385,44.41158820482062,41.84041830204378,42.59526984548871,49.3961,36.54,Computer Software
2023-06-27,DDOG,49.0038,49.4795,41.9736,44.7058,57.15,2570309.0,4969249.0,5080395.0,7985.424269377509,15438.440111745285,15783.74799723463,0.04621211311844959,8651.0,30800.2255,43.65,54.36,44.84,36.66,10.668550004750385,44.1146299726583,41.52507693478725,42.085395569603484,48.5464,39.22,Computer Software
2023-06-28,DDOG,48.7692,49.434,43.1219,45.8512,60.83,5266691.0,4997494.0,5104819.0,16362.531753174846,15526.191732399106,15859.628556471278,0.13216217877781877,25797.0,31592.0378,44.44,54.44,32.59,38.81,10.668550004750385,43.853882745140844,41.24796320595721,42.03189212966744,48.9573,38.44,Computer Software
2023-06-29,DDOG,48.7027,49.1189,43.2655,45.9204,57.26,2717530.0,4993814.0,5109272.0,8442.810304306622,15514.759467969321,15873.46387679448,0.07223434217221973,14337.0,31044.8487,44.81,53.91,28.91,39.05,10.668550004750385,43.779917204976094,41.169316089655894,41.660844173036146,48.8674,38.38,Computer Software
2023-06-30,DDOG,48.052,48.5307,42.2251,46.3408,60.17,3303474.0,4939329.0,5109464.0,10263.218508814089,15345.485635401454,15874.060305883826,0.09750477140626355,17983.0,31666.0677,45.11,53.97,31.53,39.07,10.668550004750385,43.05488203658863,40.39745417721271,40.965698364485384,49.2903,40.3,Computer Software
2023-07-03,DDOG,47.9732,48.3254,40.3668,49.0406,59.97,1586717.0,4906460.0,5104665.0,4929.60522415264,15243.367814232759,15859.150214908605,0.03302767052767053,6159.0,31637.1001,45.11,53.85,31.44,36.98,10.668550004750385,42.966918453905464,40.303691124263054,40.72227750457973,50.2057,40.07,Computer Software
2023-07-04,DDOG,48.0557,48.5882,38.9284,51.18,59.95,3039637.0,4889448.0,5100574.0,9443.530725586885,15190.5153211253,15846.44063982956,0.06275526233113415,11985.0,31633.8807,43.03,53.83,26.02,36.66,10.668550004750385,43.05901143401416,40.40185518624114,41.03380044841082,51.9267,47.43,Computer Software
2023-07-05,DDOG,48.0557,48.5882,38.9284,51.18,59.95,3039637.0,4889448.0,5100574.0,9443.530725586885,15190.5153211253,15846.44063982956,0.06275526233113415,11985.0,31633.8807,43.03,53.83,26.02,36.66,10.668550004750385,43.05901143401416,40.40185518624114,41.03380044841082,52.24,47.43,Computer Software
2023-07-06,DDOG,48.5192,49.0441,40.7745,52.4536,57.0,2113314.0,4857639.0,5075975.0,6565.634341387972,15091.69079297517,15770.016086595184,0.06680735665932631,13106.0,31247.6316,42.89,53.25,20.69,27.3,10.668550004750385,43.57569198331292,40.95207404564511,41.57262735033714,51.7876,47.26,Computer Software
2023-07-07,DDOG,48.6497,49.2668,40.7472,53.5229,58.73,4973326.0,4859505.0,5051956.0,15451.10745425721,15097.48886952116,15695.3947941839,0.16174240547103425,32638.0,31550.1925,42.71,53.26,17.92,24.05,10.668550004750385,43.72095004999963,41.106604215016354,41.83511900592612,50.8708,47.31,Computer Software
2023-07-10,DDOG,48.7708,49.7299,42.5766,55.9803,64.32,4050097.0,4845968.0,5043600.0,12582.823569524042,15055.432096455785,15669.43432595601,0.11316555789673051,23900.0,32654.2241,33.29,53.41,26.82,29.27,10.668550004750385,43.855662072582625,41.24985494083585,42.379506297383884,49.8035,79.75,Computer Software
2023-07-11,DDOG,48.2674,49.0567,42.4501,56.1364,68.84,5187377.0,4838847.0,5051196.0,16116.11909367835,15033.3076867342,15693.0325868954,0.1415351871558784,30590.0,33790.4451,34.2,53.26,36.18,33.89,10.668550004750385,43.2951506054034,40.65343162341896,41.58749108674386,49.7977,79.02,Computer Software
2023-07-12,DDOG,47.897,48.4255,40.8338,55.783,69.38,5492467.0,4830935.0,5065904.0,17063.971915352155,15008.727255874594,15738.727894381549,0.08175495305718489,18008.0,33940.1158,34.21,51.97,36.31,31.59,10.668550004750385,42.881823330923815,40.21296070920419,40.84101676317572,49.6104,80.51,Computer Software
2023-07-13,DDOG,47.7172,48.4607,42.7185,56.3125,73.31,3932777.0,4828023.0,5066443.0,12218.333685924312,14999.6798845491,15740.402055523471,0.0907967032967033,20491.0,35145.5388,35.51,52.19,43.09,33.8,10.668550004750385,42.680901338005526,39.998634674698586,40.88274751640355,49.4813,79.75,Computer Software
2023-07-14,DDOG,47.8141,48.4705,43.2829,56.5996,71.62,3314105.0,4829166.0,5057829.0,10296.246672078209,15003.231447529042,15713.640638782012,0.11911948019926304,26088.0,34933.1001,35.57,52.05,42.76,32.78,10.668550004750385,42.78920800849862,40.11418401027248,40.89436355110567,48.7077,79.73,Computer Software
2023-07-17,DDOG,47.5557,48.2154,49.29,55.6857,75.54,3532290.0,4823065.0,5062654.0,10974.10305547659,14984.277155404056,15728.631208145644,0.11347870048797644,25813.0,36297.8497,37.61,52.3,44.41,36.69,10.668550004750385,42.50026783062152,39.8058312623917,40.59167891526538,49.3992,78.77,Computer Software
2023-07-18,DDOG,47.8217,47.8252,51.3128,55.3944,76.38,3358243.0,4828226.0,5049127.0,10433.374317176118,15000.310920300282,15686.605158102167,0.12054995077704948,28654.0,36635.8195,37.12,52.1,37.76,36.98,10.668550004750385,42.79770033628632,40.12324252711887,40.12741400887927,49.5155,79.11,Computer Software
2023-07-19,DDOG,48.3665,48.5576,56.096,56.7175,77.47,4032097.0,4845827.0,5050562.0,12526.90076765244,15054.993460279085,15691.06323455915,0.09478361637709426,23229.0,37086.445,36.33,52.13,38.62,37.48,10.668550004750385,43.40560430905855,40.77104269270042,40.99756233924159,50.1078,79.01,Computer Software
2023-07-20,DDOG,48.7143,48.6445,54.8491,55.5518,65.23,3811801.0,4849176.0,5053204.0,11842.486099804102,15065.398056064221,15699.27132331265,0.06124626976871559,15208.0,35374.0698,39.71,52.49,44.76,43.93,10.668550004750385,43.79282118880402,41.183038067753095,41.100449878924685,50.0114,78.31,Computer Software
2023-07-21,DDOG,48.3501,48.3688,55.919,55.6384,65.17,6915542.0,4904571.0,5079306.0,21485.174381470522,15237.4988397588,15780.364741743959,0.08630923220519908,16737.0,35364.4139,35.69,52.25,44.56,43.66,10.668550004750385,43.38732917793583,40.75158610422421,40.773771145676484,49.7585,78.41,Computer Software
2023-07-24,DDOG,47.7864,47.9948,54.1337,54.6903,67.09,2987898.0,4899440.0,5075874.0,9282.788286190796,15221.558514010398,15769.702884563138,0.05779515012697306,11607.0,35885.85,34.77,51.86,36.78,40.77,10.668550004750385,42.75825286590371,40.08116296915548,40.32939904139411,50.1874,78.33,Computer Software
2023-07-25,DDOG,49.3961,49.9092,59.5207,58.0337,71.08,6384314.0,4920302.0,5091418.0,19834.75761267005,15286.371809271235,15817.994217512693,0.27787358930138273,64288.0,37112.1956,36.54,51.87,43.34,40.65,10.668550004750385,44.55000402238547,41.98731112145668,42.58976220454864,49.8915,77.73,Computer Software
2023-07-26,DDOG,48.5464,48.304,52.508,54.7493,61.58,5720358.0,4818117.0,5099029.0,17771.982675840925,14968.904368253641,15841.640514738849,0.1460195705644913,35560.0,35612.2567,39.22,51.67,51.59,45.57,10.668550004750385,43.60597569306943,40.98429641899443,40.69687968382834,49.8101,77.55,Computer Software
2023-07-27,DDOG,48.9573,48.976,53.7713,55.1676,59.32,3327700.0,4774298.0,5043815.0,10338.48352955588,14832.767748953205,15670.101963406225,0.07072862399652154,17568.0,35232.444,38.44,51.04,39.91,42.41,10.668550004750385,44.062970695069595,41.470191985207876,41.49226646014893,49.3525,77.51,Computer Software
2023-07-28,DDOG,48.8674,48.7377,56.6843,55.2174,62.76,2855378.0,4716703.0,5011894.0,8871.075377686524,14653.831418173062,15570.92947377714,0.08667494426729125,18429.0,36111.164,38.38,51.06,43.57,44.07,10.668550004750385,43.963063427661204,41.36402280678223,41.21071464182585,48.3527,77.04,Computer Software
2023-07-31,DDOG,49.2903,49.8688,68.2905,55.9866,67.53,4034826.0,4702536.0,4984809.0,12535.379211752112,14609.817627058994,15486.782109849306,0.10471620204004196,23458.0,37569.2576,40.3,51.05,50.8,44.35,10.668550004750385,44.43266633091652,41.862791045151305,42.54241193726562,47.7583,75.95,Computer Software
2023-08-01,DDOG,50.2057,51.2664,78.2471,58.1981,64.2,2194421.0,4678780.0,4967243.0,6817.617507563757,14536.013117828872,15432.208697020087,0.15705612256000695,36086.0,36999.5374,40.07,50.08,46.14,44.76,10.668550004750385,45.446017159642956,42.936836312075904,44.17242770054641,47.4688,75.78,Computer Software
