PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,cc30,cencc180,cencc5,cencc10,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-07-19,AX,34.601,33.54,38.3708,38.3708,45.59,387085.0,265281.0,295873.0,6534.370595069304,4478.200823670718,4994.623483407882,36.16,32.29,39.16,33.7,31.677480976239256,30.51499959036539,34.2018,31.71,S_L/Thrifts-Western US
2021-07-20,AX,34.221,34.2073,38.689,38.689,53.41,334790.0,262011.0,296180.0,5651.580717584601,4423.000434287342,4999.806376935414,32.02,32.56,37.97,37.36,31.26196476551018,31.246967425495868,34.7766,29.52,S_L/Thrifts-Western US
2021-07-21,AX,35.5287,33.3223,36.5227,36.5227,58.1,194328.0,259700.0,296118.0,3280.4454142405734,4383.988277954165,4998.759495152989,30.35,32.77,40.75,39.63,32.6882566633646,30.275555771777334,36.5655,28.56,S_L/Thrifts-Western US
2021-07-22,AX,34.6695,34.4861,38.8423,38.7509,52.75,130577.0,257480.0,295203.0,2204.2665739947024,4346.512459867787,4983.3133357555935,31.57,32.94,40.86,40.97,31.752288582872257,31.551936441524475,36.4523,28.89,S_L/Thrifts-Western US
2021-07-23,AX,35.2268,34.0455,35.6654,35.6569,53.91,196020.0,255464.0,294993.0,3309.008076454263,4312.480559347576,4979.768490447263,31.46,32.95,40.31,39.22,32.35986771048361,31.06975491132815,34.7066,28.89,S_L/Thrifts-Western US
2021-07-26,AX,34.8389,34.0189,38.0606,37.4782,55.62,95164.0,253773.0,292863.0,1606.460821223973,4283.934912198639,4943.812108424576,30.65,32.71,37.53,38.35,31.937165704082133,31.040604974935658,36.8919,28.77,S_L/Thrifts-Western US
2021-07-27,AX,35.7247,34.8559,40.1873,39.4891,51.97,154629.0,253322.0,290501.0,2610.287756660687,4276.321486220558,4903.939129126401,31.17,32.7,29.62,34.05,32.90118219897273,31.95570942429537,34.1705,28.3,S_L/Thrifts-Western US
2021-07-28,AX,35.1095,34.8076,38.8848,38.1128,55.0,118049.0,251188.0,288327.0,1992.7818554899713,4240.297577419672,4867.239993967394,31.07,32.7,25.38,33.95,32.23213598646543,31.903018944294285,35.0541,28.52,S_L/Thrifts-Western US
2021-07-29,AX,35.354,34.4242,37.5778,36.8092,58.11,156060.0,248514.0,286609.0,2634.444405548375,4195.157740615461,4838.238348262298,31.61,32.72,21.5,32.65,32.4982909704495,31.484268224622912,35.5331,29.65,S_L/Thrifts-Western US
2021-07-30,AX,34.4047,35.0174,36.61,35.2614,54.61,256376.0,245809.0,285520.0,4322.065020917864,4143.923302987796,4813.383486646443,32.01,32.72,21.5,32.65,31.462946176256285,32.1317895978422,34.4128,29.82,S_L/Thrifts-Western US
2021-08-02,AX,33.799,32.2684,31.2,31.1938,50.97,212027.0,244111.0,284035.0,3574.415739612099,4115.297582913729,4788.348533916542,32.4,32.49,23.97,33.16,30.799448063236454,29.111565374606705,37.6086,29.34,S_L/Thrifts-Western US
2021-08-03,AX,33.5804,31.4986,30.25,30.7228,53.65,279170.0,245442.0,283151.0,4706.333126973158,4137.7362014204455,4773.446040891129,32.38,32.4,24.8,31.81,30.559398949586683,28.255891455765468,34.5867,29.07,S_L/Thrifts-Western US
2021-08-04,AX,33.9241,33.4848,31.46,32.0774,49.59,120998.0,245054.0,280837.0,2039.821144295496,4131.1949841665855,4734.435698941422,32.45,32.27,25.4,27.59,30.936679860806013,30.454317116625685,34.9301,29.01,S_L/Thrifts-Western US
