PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,cc30,cencc180,cencc5,cencc10,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-07-19,STNE,47.4368,48.8177,48.345,51.1754,24.85,4145130.0,2313644.0,2321656.0,13367.951293138836,7461.45001523786,7487.288535564274,35.39,47.56,42.26,38.54,44.437484112402224,45.90869017179645,48.3111,41.19,Commercial Serv-Finance
2021-07-20,STNE,47.2511,48.1969,43.556,54.1994,33.59,2732256.0,2327600.0,2324889.0,8811.464324334393,7506.457799459763,7497.714885258725,35.77,47.69,47.54,41.04,44.23919586983923,45.247996304919404,49.0045,40.95,Commercial Serv-Finance
2021-07-21,STNE,46.7742,47.7391,40.452,52.2421,39.97,2368499.0,2351873.0,2327476.0,7638.356143985797,7584.737666946157,7506.057889228362,36.77,47.64,46.2,40.91,43.729461300592305,44.76004545138443,49.1314,40.83,Commercial Serv-Finance
2021-07-22,STNE,45.9669,47.065,39.967,50.5304,38.26,853105.0,2342587.0,2308654.0,2751.2444933521683,7554.790540377066,7445.357376355147,37.02,47.41,38.56,38.62,42.86485618324177,44.04037040034972,48.875,40.61,Commercial Serv-Finance
2021-07-23,STNE,46.0643,47.1308,38.59,50.7661,41.59,1208806.0,2346856.0,2301771.0,3898.3722438231653,7568.557974273671,7423.1598602563945,37.38,47.44,36.89,39.14,42.969288270693994,44.110682477603994,48.3461,44.64,Commercial Serv-Finance
2021-07-26,STNE,46.2205,46.9399,43.337,52.3404,35.61,2958046.0,2370825.0,2315915.0,9539.631990406915,7645.857438882449,7468.773920710912,39.95,47.5,46.39,44.37,43.13669690936013,43.90665339114335,48.4463,43.98,Commercial Serv-Finance
2021-07-27,STNE,46.7676,48.1212,44.489,53.5355,32.81,4682979.0,2419336.0,2337419.0,15102.502259926143,7802.304346767448,7538.1238587434,38.02,47.41,43.68,45.65,43.72240169249626,45.16735424440976,48.5358,45.34,Commercial Serv-Finance
2021-07-28,STNE,47.1563,47.6199,44.276,53.1581,39.03,2907360.0,2447352.0,2343094.0,9376.17078929877,7892.655307059299,7556.4255955166245,39.24,46.94,43.93,45.07,44.137927337948256,44.63289007010413,48.8103,47.23,Commercial Serv-Finance
2021-07-29,STNE,46.1634,46.9852,44.669,52.5208,45.28,2852877.0,2469054.0,2333697.0,9200.464326804053,7962.643762052431,7526.120473497329,40.81,46.25,48.97,44.07,43.07550927801087,43.95507955902253,48.7446,46.55,Commercial Serv-Finance
2021-07-30,STNE,47.0216,47.8628,42.203,51.867,44.88,3049153.0,2482702.0,2338858.0,9833.450051688158,8006.658278619109,7542.7646041347425,40.33,46.04,47.82,42.71,43.99398670909469,44.89195500131399,49.2922,48.74,Commercial Serv-Finance
2021-08-02,STNE,46.6731,48.0033,55.799,51.7898,44.19,2629066.0,2496989.0,2343104.0,8478.678889313318,8052.733526335045,7556.457852433371,39.82,45.69,35.8,41.43,43.621305157113305,45.04172300090218,48.7452,53.19,Commercial Serv-Finance
2021-08-03,STNE,47.6083,48.4069,50.278,52.5744,40.29,2143882.0,2490869.0,2347736.0,6913.971367545862,8032.996660407426,7571.395945558875,40.09,45.4,36.41,40.21,44.620513543548554,45.471617165106416,46.9971,53.22,Commercial Serv-Finance
2021-08-04,STNE,47.7198,48.2633,59.131,51.5891,39.23,1092930.0,2465600.0,2343521.0,3524.6747452962363,7951.504718511159,7557.802680657847,39.73,45.41,30.58,37.85,44.73946034587364,45.31871718054252,48.1168,58.29,Commercial Serv-Finance
2021-08-05,STNE,47.5898,47.8676,54.587,44.4778,42.17,2224647.0,2456139.0,2353841.0,7174.436678349301,7920.993186210743,7591.08443065457,38.73,45.22,21.83,37.91,44.60077425381761,44.89707261904723,47.7678,58.11,Commercial Serv-Finance
