PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2024-03-14,CMG,26.3584,26.4517,19.1416,19.6974,71.42,10558700.0,10243888.0,10941720.0,7701.130185181741,7471.517809050452,7980.490985614399,0.12013048233208885,318550.0,75367.632,14.57,17.61,17.71,14.47,5.900959651369364,23.568622177200837,23.52936145669916,23.63383237839348,29.0886,19.28,Retail-Restaurants
2024-03-15,CMG,26.4738,26.6156,20.0161,20.1984,72.16,11829150.0,10227402.0,10964337.0,8627.750648695928,7459.494066773524,7996.987582731706,0.1267921609076844,245850.0,75583.4331,14.33,17.58,17.79,14.54,5.900959651369364,23.69761142418457,23.658564758666152,23.817131719835622,29.1223,19.16,Retail-Restaurants
2024-03-18,CMG,26.6391,26.6839,19.5091,19.7017,73.75,9480250.0,10217776.0,10941455.0,6914.548139266121,7452.472669838668,7980.297704291976,0.1195990657843519,245800.0,76053.4357,14.49,17.6,17.23,13.67,5.900959651369364,23.882134527333253,23.84339004441273,23.893432553946703,28.9682,19.15,Retail-Restaurants
2024-03-19,CMG,26.2546,26.0979,18.7494,18.8655,75.82,8676850.0,10219363.0,10926899.0,6328.577518756493,7453.630169682767,7969.681089464818,0.07811808547804822,167700.0,76712.3672,14.57,17.64,10.32,14.24,5.900959651369364,23.452477948644212,23.413022469557408,23.237168166753882,29.0169,19.59,Retail-Restaurants
2024-03-20,CMG,26.7117,26.9577,23.2468,21.3567,81.97,50168150.0,10920387.0,11261024.0,36590.81651147635,7964.931474477566,8213.379662501637,0.5290347251306518,1452650.0,79384.2843,18.62,18.21,26.4,21.97,5.900959651369364,23.9630886502897,23.92447526885386,24.198826196532757,29.149,19.37,Retail-Restaurants
2024-03-21,CMG,27.0806,27.126,19.8679,21.9887,82.45,15955300.0,11075099.0,11335961.0,11637.213994677397,8077.773346489107,8268.036576705996,0.19143267781400078,546100.0,79657.947,18.61,18.12,25.65,22.04,5.900959651369364,24.373625030586712,24.335663055688457,24.386173869633588,29.0748,16.01,Retail-Restaurants
2024-03-22,CMG,26.7696,26.6116,18.3483,23.2763,77.41,11211350.0,11173136.0,11328849.0,8177.149260954218,8149.277364897267,8262.848740589843,0.17217877319608355,428200.0,79028.907,17.15,18.13,26.18,22.38,5.900959651369364,24.02761296782606,23.98910344635664,23.812661643755828,28.848,16.07,Retail-Restaurants
2024-03-25,CMG,26.9809,26.4791,18.4311,28.6253,78.72,14137350.0,11220945.0,11361204.0,10311.266805902154,8184.147503552911,8286.447296012533,0.12558386815022976,330700.0,79615.72,17.16,18.16,26.33,22.25,5.900959651369364,24.26280415742671,24.224668518062323,23.664495279003944,28.4608,16.25,Retail-Restaurants
2024-03-26,CMG,27.548,27.0971,19.1925,31.2395,81.53,16631950.0,11403116.0,11411782.0,12130.736945214227,8317.016378221644,8323.337042146633,0.18677084640060215,521100.0,81044.0887,18.14,17.87,28.55,21.47,5.900959651369364,24.891906410952995,24.854736047683144,24.354022838332067,28.1042,16.11,Retail-Restaurants
2024-03-27,CMG,27.1935,26.5403,17.9896,32.93,75.08,14115950.0,11513168.0,11443028.0,10295.658427412105,8397.284288015428,8346.126733469067,0.11879990321800145,343700.0,80164.6918,18.42,17.92,16.87,22.15,5.900959651369364,24.499002898519013,24.461235501298784,23.732954390256598,25.9785,25.95,Retail-Restaurants
2024-03-28,CMG,27.2629,26.5779,17.6475,33.0231,71.87,14636650.0,11628062.0,11426848.0,10675.43799188729,8481.083775783454,8334.32563234902,0.1313483408630628,337250.0,79707.0325,18.2,17.9,17.18,21.83,5.900959651369364,24.576013044870457,24.538364175510964,23.774994603784876,25.8632,26.96,Retail-Restaurants
2024-03-29,CMG,27.2629,26.5779,17.6475,33.0231,71.87,14636650.0,11628062.0,11426848.0,10675.43799188729,8481.083775783454,8334.32563234902,0.1313483408630628,337250.0,79707.0325,18.2,17.9,17.18,21.83,5.900959651369364,24.576013044870457,24.538364175510964,23.774994603784876,25.5496,27.0,Retail-Restaurants
2024-04-01,CMG,27.5155,26.9032,18.0986,32.9633,66.37,11936850.0,11671475.0,11396758.0,8706.302466306142,8512.747632577311,8312.379085210441,0.11327260657914147,307150.0,78890.7043,18.42,17.94,17.8,22.39,5.900959651369364,24.855933718563925,24.818709479946776,24.138097900207462,25.4876,27.31,Retail-Restaurants
