PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-08-05,EA,27.2733,26.2419,25.7217,24.3124,35.45,5516305.0,2248376.0,2329427.0,19305.760669123814,7868.783352298672,8152.442651049041,0.3035362277881796,42961.0,39108.3614,19.82,21.66,21.78,22.93,5.057915262071448,25.32790685581457,26.52137426473221,25.459530938530662,27.5118,12.48,Entertainment Software
2021-08-06,EA,26.956,25.0776,22.2135,22.8831,34.36,2401301.0,2261085.0,2317415.0,8403.984554437178,7913.261776124521,8110.403429732896,0.06854235007149466,8149.0,38956.9229,18.9,21.46,21.94,22.33,5.057915262071448,24.985914207945623,26.19496776100326,24.25770850183504,27.8353,12.83,Entertainment Software
2021-08-09,EA,26.9934,25.2022,21.1571,23.2423,33.97,1723064.0,2238927.0,2300281.0,6030.315432400035,7835.713612562919,8050.43806449243,0.08571877688794759,10361.0,38905.4929,18.86,21.35,21.77,20.25,5.057915262071448,25.026258537120945,26.233452757119107,24.386498002788347,27.8353,12.83,Entertainment Software
2021-08-10,EA,26.9345,25.0696,20.4671,22.5398,37.6,2210377.0,2208704.0,2297686.0,7767.10584929733,7761.227047587995,8073.903397677675,0.03482150184653262,4243.0,38996.2447,18.96,21.21,22.22,20.48,5.057915262071448,24.962717461382663,26.172842609277275,24.249438017405684,28.0936,13.1,Entertainment Software
2021-08-11,EA,26.6929,24.883,19.7192,22.4471,42.54,1841281.0,2145666.0,2276582.0,6470.128845144288,7539.7158166761965,7999.745213542243,0.0740702553080114,9339.0,39357.6648,18.69,21.21,8.49,17.49,5.057915262071448,24.701839672721118,25.924145316866284,24.05647706959604,28.3093,13.62,Entertainment Software
2021-08-12,EA,26.4075,24.267,19.3124,22.1206,45.06,1871643.0,2138553.0,2269086.0,6576.818618940668,7514.721123628503,7973.4046785512,0.04750393035179611,6013.0,39554.0269,18.77,20.92,9.18,16.72,5.057915262071448,24.393155373112737,25.630186426360616,23.41874652922312,28.9274,14.88,Entertainment Software
2021-08-13,EA,26.987,24.652,19.4388,21.7675,44.13,1569888.0,2123910.0,2261048.0,5516.473803704118,7463.267364566907,7945.160457891001,0.035863344413065754,4305.0,39465.8029,18.75,20.87,8.9,16.74,5.057915262071448,25.019355343549897,26.22686731197609,23.817462165394534,28.4611,14.82,Entertainment Software
2021-08-16,EA,26.6312,24.5889,19.1487,21.1688,48.97,1789060.0,2120059.0,2262012.0,6286.628150835764,7449.734827693157,7948.547458848953,0.0488185997549201,5936.0,39841.453,19.0,20.75,11.12,17.29,5.057915262071448,24.635153465055154,25.86061123484903,23.752145233852033,28.3361,14.89,Entertainment Software
2021-08-17,EA,26.7068,24.9506,20.7278,22.3743,52.44,2340827.0,2124210.0,2262630.0,8225.498105245493,7464.321511219551,7950.719458495485,0.05494130826554966,6768.0,40137.4161,18.63,20.77,11.43,17.67,5.057915262071448,24.716859409051526,25.938457283346672,24.126393024238002,29.6733,25.08,Entertainment Software
2021-08-18,EA,27.2539,25.2961,21.6131,22.9488,48.86,2091059.0,2129773.0,2259068.0,7347.8259341771445,7483.864053243002,7938.197075008258,0.031898042053632454,3967.0,39838.6342,18.81,20.71,10.77,9.7,5.057915262071448,25.30701558889983,26.50142383363581,24.483526608926255,29.3385,25.1,Entertainment Software
2021-08-19,EA,27.9567,26.3803,24.2148,24.9295,50.97,1888512.0,2120923.0,2261002.0,6636.095040583593,7452.770541971497,7944.998050819685,0.03514608964845932,4405.0,40012.2038,18.85,20.72,10.63,9.93,5.057915262071448,26.062368420709944,27.22365653048833,25.602160613706022,29.4901,25.53,Entertainment Software
2021-08-20,EA,27.6028,25.3178,23.7622,23.4235,49.43,2329934.0,2110904.0,2262912.0,8187.2205852441875,7417.564910540083,7951.710095219905,0.03338727377564496,3590.0,39889.8314,18.48,20.67,10.73,9.86,5.057915262071448,25.682378017754097,26.860099922375564,24.505946152719748,30.9204,27.36,Entertainment Software
2021-08-23,EA,26.8962,24.4549,20.7201,22.2809,57.91,1895942.0,2114816.0,2260974.0,6662.203465833183,7431.310918160718,7944.8995902610495,0.05793622032976989,6395.0,40643.9758,18.47,20.79,15.71,13.61,5.057915262071448,24.92138734594884,26.133426381552038,23.61339734155168,31.0169,28.77,Entertainment Software
2021-08-24,EA,27.1584,25.2223,20.9207,24.2744,56.96,1502193.0,2109001.0,2258387.0,5278.59788006951,7410.877435632091,7935.809067527635,0.04633248921320357,5251.0,40572.8303,18.47,20.47,14.86,13.26,5.057915262071448,25.204139806127465,26.403202278511596,24.407269763125903,30.0636,28.05,Entertainment Software
2021-08-25,EA,27.527,25.2686,20.3615,23.309,54.22,1638165.0,2109341.0,2249413.0,5756.393955109404,7412.0725211834115,7904.275451950511,0.051530725493878805,6036.0,40370.7753,16.74,20.46,14.32,12.67,5.057915262071448,25.60089259785328,26.78219798672245,24.455112879723128,29.8932,28.34,Entertainment Software
2021-08-26,EA,27.4938,25.5058,21.2624,22.8735,52.72,1016396.0,2095118.0,2228176.0,3571.542402982215,7362.0938849142385,7829.6501219084885,0.024844511682635736,2956.0,40259.7886,16.29,20.15,14.12,12.5,5.057915262071448,25.565191398595452,26.748073546332268,24.700126186722205,29.669,28.79,Entertainment Software
2021-08-27,EA,27.4536,24.9088,19.6124,22.0473,57.52,1143969.0,2091950.0,2213322.0,4019.824711091275,7350.961699458107,7777.454169826247,0.03525135330677569,4044.0,40678.1242,16.67,20.05,15.77,13.49,5.057915262071448,25.52195379995072,26.706751074587864,24.08316252986721,29.48,29.3,Entertainment Software
2021-08-30,EA,26.9009,25.002,20.2465,21.595,58.58,2011369.0,2090601.0,2200502.0,7067.806323095237,7346.221885128599,7732.40611224679,0.055980385433097864,6530.0,40777.7252,16.64,20.0,8.65,12.68,5.057915262071448,24.926459708847926,26.138263538536755,24.17954515701236,30.5744,29.45,Entertainment Software
2021-08-31,EA,27.0314,25.3175,20.3392,21.9314,64.33,3467609.0,2104086.0,2205235.0,12184.928041103814,7393.606517428569,7749.036811452379,0.08345170749536887,10046.0,41324.1261,17.37,19.8,12.75,13.84,5.057915262071448,25.06724074896994,26.272551949896304,24.50563621394066,30.7485,31.3,Entertainment Software
